month,year,zip,flu_total,vacc_total,AsmAtck_total,Asma_total,ILIness_total,pat_vis_total,mem_live_total,flu_rate_visit,flu_rate_live,vacc_rate_visit,vacc_rate_live,AsmAtck_rate_visit,AsmAtck_rate_live,Asma_rate_visit,Asma_rate_live,ILIness_rate_visit,ILIness_rate_live
11,2015,514,1,773,0,0,212,14704,12161,0.0680087051,0.0822300798,52.570729053,63.563851657,0,0,0,0,14.417845484,17.43277691
12,2015,514,3,316,0,0,269,14704,12161,0.2040261153,0.2466902393,21.490750816,25.984705205,0,0,0,0,18.294341676,22.119891456
1,2015,515,118,320,24,88,1014,19863,20129,5.9406937522,5.8621888817,16.110355938,15.897461374,1.2082766954,1.1923096031,4.430347883,4.3718018779,51.049690379,50.375080729
2,2015,515,47,178,3,67,815,19863,20129,2.3662085284,2.3349396393,8.9613854906,8.8429628894,0.1510345869,0.1490387004,3.3731057746,3.3285309752,41.03106278,40.488846937
3,2015,515,93,149,4,82,1003,19863,20129,4.6820721945,4.6201997119,7.5013844837,7.4022554523,0.2013794492,0.1987182672,4.1282787092,4.0737244771,50.495896894,49.828605495
4,2015,515,34,144,13,96,614,19863,20129,1.7117253184,1.689105271,7.2496601722,7.1538576184,0.65448321,0.6458343683,4.8331067815,4.7692384122,30.911745456,30.503254012
5,2015,515,2,145,6,78,433,19863,20129,0.1006897246,0.0993591336,7.3000050345,7.2035371852,0.3020691738,0.2980774008,3.9268992599,3.8750062099,21.799325379,21.511252422
6,2015,515,1,194,3,75,344,19863,20129,0.0503448623,0.0496795668,9.7669032875,9.6378359581,0.1510345869,0.1490387004,3.775864673,3.7259675096,17.318632634,17.089770977
7,2015,515,1,299,6,81,311,19863,20129,0.0503448623,0.0496795668,15.05311383,14.854190471,0.3020691738,0.2980774008,4.0779338469,4.0240449103,15.657252177,15.450345273
8,2015,515,1,453,6,104,267,19863,20129,0.0503448623,0.0496795668,22.806222625,22.504843758,0.3020691738,0.2980774008,5.2358656799,5.1666749466,13.442078236,13.264444334
9,2015,515,1,667,12,83,409,19863,20129,0.0503448623,0.0496795668,33.580023159,33.136271052,0.6041383477,0.5961548015,4.1786235715,4.1234040439,20.591048683,20.318942819
10,2015,515,2,1504,0,0,232,19863,20129,0.1006897246,0.0993591336,75.718672909,74.718068458,0,0,0,0,11.680008055,11.525659496
11,2015,515,4,1142,0,0,217,19863,20129,0.2013794492,0.1987182672,57.493832754,56.734065279,0,0,0,0,10.924835121,10.780465994
12,2015,515,7,470,0,0,286,19863,20129,0.3524140361,0.3477569676,23.662085284,23.349396393,0,0,0,0,14.39863062,14.208356103
1,2015,516,26,50,3,16,273,5692,4038,4.5678144765,6.4388311045,8.7842586086,12.382367509,0.5270555165,0.7429420505,2.8109627547,3.9623576028,47.962052003,67.607726597
2,2015,516,15,33,0,16,239,5692,4038,2.6352775826,3.7147102526,5.7976106817,8.1723625557,0,0,2.8109627547,3.9623576028,41.988756149,59.187716691
3,2015,516,21,34,4,18,251,5692,4038,3.6893886156,5.2005943536,5.9732958538,8.4200099059,0.7027406887,0.9905894007,3.1623330991,4.4576523031,44.096978215,62.159484894
4,2015,516,5,12,1,16,144,5692,4038,0.8784258609,1.2382367509,2.1082220661,2.9717682021,0.1756851722,0.2476473502,2.8109627547,3.9623576028,25.298664793,35.661218425
5,2015,516,0,14,2,14,97,5692,4038,0,0,2.4595924104,3.4670629024,0.3513703443,0.4952947003,2.4595924104,3.4670629024,17.041461701,24.021792967
6,2015,516,0,31,1,13,72,5692,4038,0,0,5.4462403373,7.6770678554,0.1756851722,0.2476473502,2.2839072382,3.2194155523,12.649332396,17.830609212
7,2015,516,0,53,0,10,88,5692,4038,0,0,9.3113141251,13.125309559,0,0,1.7568517217,2.4764735017,15.460295151,21.792966815
8,2015,516,1,53,2,6,76,5692,4038,0.1756851722,0.2476473502,9.3113141251,13.125309559,0.3513703443,0.4952947003,1.054111033,1.485884101,13.352073085,18.821198613
9,2015,516,0,64,0,14,111,5692,4038,0,0,11.243851019,15.849430411,0,0,2.4595924104,3.4670629024,19.501054111,27.488855869
10,2015,516,1,309,0,0,90,5692,4038,0.1756851722,0.2476473502,54.286718201,76.523031204,0,0,0,0,15.811665495,22.288261516
11,2015,516,0,145,0,0,60,5692,4038,0,0,25.474349965,35.908865775,0,0,0,0,10.54111033,14.85884101
12,2015,516,0,69,0,0,79,5692,4038,0,0,12.12227688,17.087667162,0,0,0,0,13.879128602,19.564140664
,2015,517,,,,,,,1,,,,,,,,,,
1,2015,520,184,474,22,149,1583,26637,26132,6.9076847993,7.0411755702,17.794796711,18.138680545,0.8259188347,0.8418796877,5.5937230169,5.7018215215,59.428614333,60.577070259
2,2015,520,86,335,18,132,1474,26637,26132,3.2285918084,3.2909842339,12.576491347,12.819531609,0.6757517738,0.6888106536,4.9555130082,5.0512781264,55.336561925,56.405939079
3,2015,520,186,366,22,165,1678,26637,26132,6.9827683298,7.1177100872,13.740286068,14.005816623,0.8259188347,0.8418796877,6.1943912603,6.314097658,62.995082029,64.212459819
4,2015,520,43,320,14,155,1094,26637,26132,1.6142959042,1.6454921169,12.013364868,12.245522731,0.525584713,0.5357416195,5.8189736081,5.9314250727,41.070691144,41.864380836
5,2015,520,0,348,18,158,764,26637,26132,0,0,13.064534294,13.31700597,0.6757517738,0.6888106536,5.9315989038,6.0462268483,28.681908623,29.23618552
6,2015,520,0,452,15,152,608,26637,26132,0,0,16.968877877,17.296800857,0.5631264782,0.574008878,5.7063483125,5.8166232971,22.82539325,23.266493188
7,2015,520,1,505,13,149,542,26637,26132,0.0375417652,0.0382672585,18.958591433,19.324965559,0.4880429478,0.4974743609,5.5937230169,5.7018215215,20.347636746,20.740854125
8,2015,520,0,625,12,131,529,26637,26132,0,0,23.463603259,23.917036583,0.4505011826,0.4592071024,4.917971243,5.0130108679,19.859593798,20.243379764
9,2015,520,4,944,12,130,746,26637,26132,0.1501670609,0.1530690341,35.439426362,36.124292056,0.4505011826,0.4592071024,4.8804294778,4.9747436094,28.006156849,28.547374866
10,2015,520,7,2818,0,0,376,26637,26132,0.2627923565,0.2678708097,105.79269437,107.83713455,0,0,0,0,14.11570372,14.388489209
11,2015,520,4,1497,0,0,462,26637,26132,0.1501670609,0.1530690341,56.200022525,57.286086025,0,0,0,0,17.344295529,17.679473443
12,2015,520,1,845,0,0,531,26637,26132,0.0375417652,0.0382672585,31.722791606,32.335833461,0,0,0,0,19.934677329,20.319914281
1,2015,521,56,280,6,35,535,13991,15675,4.0025730827,3.5725677831,20.012865413,17.862838915,0.428847116,0.3827751196,2.5016081767,2.2328548644,38.238867844,34.130781499
2,2015,521,11,197,7,39,511,13991,15675,0.7862197127,0.701754386,14.080480309,12.567783094,0.5003216353,0.4465709729,2.787506254,2.4880382775,36.52347938,32.599681021
3,2015,521,22,140,7,38,517,13991,15675,1.5724394253,1.4035087719,10.006432707,8.9314194577,0.5003216353,0.4465709729,2.7160317347,2.4242424242,36.952326496,32.98245614
4,2015,521,17,158,10,49,429,13991,15675,1.2150668287,1.0845295056,11.292974055,10.079744817,0.7147451933,0.6379585327,3.5022514474,3.1259968102,30.662568794,27.368421053
5,2015,521,3,148,12,51,237,13991,15675,0.214423558,0.1913875598,10.578228861,9.4417862839,0.857694232,0.7655502392,3.645200486,3.2535885167,16.939461082,15.119617225
6,2015,521,0,187,6,38,169,13991,15675,0,0,13.365735115,11.929824561,0.428847116,0.3827751196,2.7160317347,2.4242424242,12.079193767,10.781499203
7,2015,521,0,291,2,32,143,13991,15675,0,0,20.799085126,18.564593301,0.1429490387,0.1275917065,2.2871846187,2.0414673046,10.220856265,9.1228070175
8,2015,521,0,401,1,50,159,13991,15675,0,0,28.661282253,25.582137161,0.0714745193,0.0637958533,3.5737259667,3.1897926635,11.364448574,10.14354067
9,2015,521,0,251,7,45,230,13991,15675,0,0,17.940104353,16.012759171,0.5003216353,0.4465709729,3.21635337,2.8708133971,16.439139447,14.673046252
10,2015,521,0,1290,0,0,113,13991,15675,0,0,92.202129941,82.296650718,0,0,0,0,8.0766206847,7.2089314195
11,2015,521,1,1006,0,0,108,13991,15675,0.0714745193,0.0637958533,71.90336645,64.178628389,0,0,0,0,7.7192480881,6.8899521531
12,2015,521,1,429,0,0,182,13991,15675,0.0714745193,0.0637958533,30.662568794,27.368421053,0,0,0,0,13.008362519,11.610845295
1,2015,522,142,604,40,195,1538,56994,25257,2.4914903323,5.6222037455,10.597606766,23.91416241,0.7018282626,1.5837193649,3.4214127803,7.720631904,26.985296698,60.894009582
2,2015,522,47,387,24,172,1345,56994,25257,0.8246482086,1.8608702538,6.7901884409,15.322484856,0.4210969576,0.950231619,3.0178615293,6.8099932692,23.598975331,53.252563646
3,2015,522,81,394,29,195,1567,56994,25257,1.4212022318,3.207031714,6.9130083868,15.599635745,0.5088254904,1.1481965396,3.4214127803,7.720631904,27.494122188,62.042206121
4,2015,522,25,331,24,206,1113,56994,25257,0.4386426641,0.9898246031,5.8076288732,13.105277745,0.4210969576,0.950231619,3.6144155525,8.1561547294,19.528371408,44.066991329
5,2015,522,3,320,26,191,880,56994,25257,0.0526371197,0.1187789524,5.614626101,12.669754919,0.4561883707,1.0294175872,3.351229954,7.5622599675,15.440221778,34.841826028
6,2015,522,0,428,19,184,743,56994,25257,0,0,7.5095624101,16.945797205,0.3333684247,0.7522666983,3.2284100081,7.2851090787,13.036459978,29.417587204
7,2015,522,1,513,8,180,679,56994,25257,0.0175457066,0.0395929841,9.0009474682,20.311200855,0.1403656525,0.316743873,3.1582271818,7.1267371422,11.913534758,26.88363622
8,2015,522,0,644,16,170,633,56994,25257,0,0,11.299435028,25.497881775,0.280731305,0.633487746,2.9827701162,6.7308073009,11.106432256,25.06235895
9,2015,522,0,1253,31,184,784,56994,25257,0,0,21.984770327,49.610009106,0.5439169035,1.2273825078,3.2284100081,7.2851090787,13.755833947,31.040899553
10,2015,522,6,2909,0,0,559,56994,25257,0.1052742394,0.2375579047,51.040460399,115.17599081,0,0,0,0,9.8080499702,22.132478125
11,2015,522,4,1736,0,0,645,56994,25257,0.0701828263,0.1583719365,30.459346598,68.733420438,0,0,0,0,11.316980735,25.537474759
12,2015,522,5,910,0,0,698,56994,25257,0.0877285328,0.1979649206,15.966592975,36.029615552,0,0,0,0,12.246903183,27.635902918
1,2015,523,180,363,22,117,1500,32618,33302,5.5184254093,5.4050807759,11.128824575,10.900246231,0.6744742167,0.6606209837,3.586976516,3.5133025044,45.986878411,45.042339799
2,2015,523,56,260,16,109,1403,32618,33302,1.7168434607,1.6815806858,7.9710589245,7.8073388986,0.490526703,0.4804516245,3.3417131645,3.2730766921,43.013060273,42.129601826
3,2015,523,99,262,26,125,1536,32618,33302,3.0351339751,2.9727944268,8.0323747624,7.8673953516,0.7971058925,0.7807338899,3.8322398676,3.7535283166,47.090563493,46.123355955
4,2015,523,25,268,26,125,1099,32618,33302,0.7664479735,0.7507056633,8.216322276,8.0475647108,0.7971058925,0.7807338899,3.8322398676,3.7535283166,33.693052916,33.00102096
5,2015,523,2,248,26,107,694,32618,33302,0.0613158379,0.0600564531,7.6031638972,7.4470001802,0.7971058925,0.7807338899,3.2803973266,3.213020239,21.276595745,20.839589214
6,2015,523,0,317,7,106,537,32618,33302,0,0,9.7185603041,9.5189478109,0.2146054326,0.2101975857,3.2497394077,3.1829920125,16.463302471,16.125157648
7,2015,523,1,404,8,86,451,32618,33302,0.0306579189,0.0300282265,12.385799252,12.131403519,0.2452633515,0.2402258123,2.6365810289,2.5824274818,13.826721442,13.542730166
8,2015,523,1,619,23,113,426,32618,33302,0.0306579189,0.0300282265,18.977251824,18.587472224,0.7051321356,0.6906492103,3.4643448403,3.3931895982,13.060273469,12.792024503
9,2015,523,0,768,26,117,647,32618,33302,0,0,23.545281746,23.061677977,0.7971058925,0.7807338899,3.586976516,3.5133025044,19.835673554,19.428262567
10,2015,523,4,2049,0,0,465,32618,33302,0.1226316758,0.1201129061,62.818075909,61.527836166,0,0,0,0,14.255932307,13.963125338
11,2015,523,4,1283,0,0,517,32618,33302,0.1226316758,0.1201129061,39.334110001,38.526214642,0,0,0,0,15.850144092,15.524593118
12,2015,523,5,620,0,0,591,32618,33302,0.1532895947,0.1501411327,19.007909743,18.61750045,0,0,0,0,18.118830094,17.746681881
1,2015,524,254,522,46,217,1811,47584,19272,5.3379287155,13.179742632,10.970073974,27.085927771,0.9667114997,2.3868825239,4.5603564223,11.259858863,38.059011432,93.97052719
2,2015,524,89,352,47,219,1674,47584,19272,1.8703765972,4.6180987962,7.3974445192,18.264840183,0.987726967,2.4387712744,4.6023873571,11.363636364,35.179892401,86.861768369
3,2015,524,160,346,40,262,1827,47584,19272,3.3624747814,8.302200083,7.2713517149,17.95350768,0.8406186954,2.0755500208,5.5060524546,13.594852636,38.395258911,94.800747198
4,2015,524,43,336,32,204,1200,47584,19272,0.9036650975,2.2312162723,7.061197041,17.434620174,0.6724949563,1.6604400166,4.2871553463,10.585305106,25.218560861,62.266500623
5,2015,524,7,313,30,187,917,47584,19272,0.1471082717,0.3632212536,6.5778412912,16.241178912,0.6304640215,1.5566625156,3.9298924008,9.703196347,19.271183591,47.581984226
6,2015,524,0,430,45,222,701,47584,19272,0,0,9.0366509751,22.312162723,0.9456960323,2.3349937733,4.6654337592,11.519302615,14.731842636,36.374014114
7,2015,524,1,442,25,219,625,47584,19272,0.0210154674,0.0518887505,9.2888365837,22.934827729,0.5253866846,1.297218763,4.6023873571,11.363636364,13.134667115,32.430469074
8,2015,524,1,631,26,200,584,47584,19272,0.0210154674,0.0518887505,13.260759919,32.741801577,0.546402152,1.3491075135,4.2030934768,10.377750104,12.273032952,30.303030303
9,2015,524,1,1181,41,255,785,47584,19272,0.0210154674,0.0518887505,24.81926698,61.280614363,0.8616341627,2.1274387713,5.3589441829,13.231631382,16.497141896,40.732669157
10,2015,524,5,2710,0,0,642,47584,19272,0.1050773369,0.2594437526,56.951916611,140.61851391,0,0,0,0,13.491930061,33.312577833
11,2015,524,6,1855,0,0,669,47584,19272,0.1260928043,0.3113325031,38.983691997,96.253632213,0,0,0,0,14.05934768,34.713574097
12,2015,524,5,835,0,0,727,47584,19272,0.1050773369,0.2594437526,17.547915266,43.327106683,0,0,0,0,15.278244788,37.723121627
1,2015,525,127,261,15,90,1337,20322,20300,6.2493849031,6.2561576355,12.843224092,12.857142857,0.7381163271,0.7389162562,4.4286979628,4.4334975369,65.790768625,65.862068966
2,2015,525,50,143,22,96,1183,20322,20300,2.4603877571,2.4630541872,7.0367089853,7.0443349754,1.0825706131,1.0837438424,4.7239444937,4.7290640394,58.212774333,58.275862069
3,2015,525,36,151,25,114,1226,20322,20300,1.7714791851,1.7733990148,7.4303710265,7.4384236453,1.2301938786,1.2315270936,5.6096840862,5.6157635468,60.328707804,60.39408867
4,2015,525,8,114,16,103,820,20322,20300,0.3936620411,0.39408867,5.6096840862,5.6157635468,0.7873240823,0.7881773399,5.0683987796,5.0738916256,40.350359217,40.39408867
5,2015,525,2,143,11,82,629,20322,20300,0.0984155103,0.0985221675,7.0367089853,7.0443349754,0.5412853066,0.5418719212,4.0350359217,4.039408867,30.951677984,30.985221675
6,2015,525,1,167,11,74,446,20322,20300,0.0492077551,0.0492610837,8.2176951087,8.2266009852,0.5412853066,0.5418719212,3.6413738805,3.645320197,21.946658793,21.97044335
7,2015,525,0,220,13,85,392,20322,20300,0,0,10.825706131,10.837438424,0.6397008168,0.6403940887,4.1826591871,4.1871921182,19.289440016,19.310344828
8,2015,525,1,300,6,62,410,20322,20300,0.0492077551,0.0492610837,14.762326543,14.778325123,0.2952465309,0.2955665025,3.0508808188,3.0541871921,20.175179608,20.197044335
9,2015,525,3,688,20,100,598,20322,20300,0.1476232654,0.1477832512,33.854935538,33.891625616,0.9841551028,0.9852216749,4.9207755142,4.9261083744,29.426237575,29.458128079
10,2015,525,2,1240,0,0,379,20322,20300,0.0984155103,0.0985221675,61.017616376,61.083743842,0,0,0,0,18.649739199,18.669950739
11,2015,525,4,858,0,0,369,20322,20300,0.1968310206,0.197044335,42.220253912,42.266009852,0,0,0,0,18.157661647,18.177339901
12,2015,525,7,343,0,0,487,20322,20300,0.344454286,0.3448275862,16.878260014,16.896551724,0,0,0,0,23.964176754,23.990147783
1,2015,526,77,262,11,103,1107,19806,22057,3.8877107947,3.4909552523,13.228314652,11.878315274,0.5553872564,0.4987078932,5.2004443098,4.6697193635,55.892153893,50.188148887
2,2015,526,44,150,14,81,1040,19806,22057,2.2215490255,1.9948315727,7.5734625871,6.8005621798,0.7068565081,0.6347191368,4.089669797,3.6723035771,52.509340604,47.150564447
3,2015,526,71,175,19,109,1212,19806,22057,3.5847722912,3.2189327651,8.8357063516,7.9339892098,0.959305261,0.8614045428,5.5033828133,4.9417418507,61.193577704,54.948542413
4,2015,526,25,127,30,119,857,19806,22057,1.2622437645,1.13342703,6.4121983237,5.7578093122,1.5146925174,1.360112436,6.0082803191,5.3951126626,43.269716248,38.853878587
5,2015,526,3,165,24,118,573,19806,22057,0.1514692517,0.1360112436,8.3308088458,7.4806183978,1.2117540139,1.0880899488,5.9577905685,5.3497755814,28.930627083,25.978147527
6,2015,526,0,187,7,80,473,19806,22057,0,0,9.4415833586,8.4780341842,0.3534282541,0.3173595684,4.0391800465,3.6269664959,23.881652025,21.444439407
7,2015,526,0,254,15,97,404,19806,22057,0,0,12.824396647,11.515618624,0.7573462587,0.680056218,4.8975058063,4.3976968763,20.397859235,18.316180804
8,2015,526,0,347,10,61,427,19806,22057,0,0,17.519943451,15.731967176,0.5048975058,0.453370812,3.0798747854,2.7655619531,21.559123498,19.358933672
9,2015,526,3,504,11,111,582,19806,22057,0.1514692517,0.1360112436,25.446834293,22.849888924,0.5553872564,0.4987078932,5.6043623145,5.0324160131,29.385034838,26.386181258
10,2015,526,3,1652,0,0,421,19806,22057,0.1514692517,0.1360112436,83.409067959,74.89685814,0,0,0,0,21.256184994,19.086911185
11,2015,526,4,917,0,0,479,19806,22057,0.2019590023,0.1813483248,46.299101282,41.574103459,0,0,0,0,24.184590528,21.716461894
12,2015,526,3,433,0,0,538,19806,22057,0.1514692517,0.1360112436,21.862062001,19.630956159,0,0,0,0,27.163485812,24.391349685
1,2015,527,73,294,8,81,756,22879,21688,3.1906988942,3.3659166359,12.850211985,13.555883438,0.3496656322,0.3688675765,3.5403645264,3.7347842125,33.043402247,34.857985983
2,2015,527,45,198,15,79,751,22879,21688,1.9668691813,2.074880118,8.6542243979,9.1294725194,0.6556230604,0.691626706,3.4529481184,3.6425673183,32.824861226,34.627443748
3,2015,527,58,178,19,101,840,22879,21688,2.5350758337,2.6742899299,7.7800603173,8.207303578,0.8304558766,0.8760604943,4.414528607,4.6569531538,36.714891385,38.731095537
4,2015,527,22,164,19,98,554,22879,21688,0.9615804887,1.0143858355,7.1681454609,7.5617853191,0.8304558766,0.8760604943,4.2834039949,4.5186278126,24.214345033,25.544079675
5,2015,527,1,160,14,72,421,22879,21688,0.043708204,0.0461084471,6.9933126448,7.3773515308,0.6119148564,0.6455182589,3.1469906902,3.3198081889,18.401153897,19.411656215
6,2015,527,1,242,9,67,305,22879,21688,0.043708204,0.0461084471,10.577385375,11.15824419,0.3933738363,0.4149760236,2.92844967,3.0892659535,13.331002229,14.063076356
7,2015,527,0,234,15,74,271,22879,21688,0,0,10.227719743,10.789376614,0.6556230604,0.691626706,3.2344070982,3.412025083,11.844923292,12.495389155
8,2015,527,0,396,20,77,265,22879,21688,0,0,17.308448796,18.258945039,0.8741640806,0.9221689414,3.3655317103,3.5503504242,11.582674068,12.218738473
9,2015,527,0,551,22,95,401,22879,21688,0,0,24.08322042,25.405754334,0.9615804887,1.0143858355,4.1522793828,4.3803024714,17.526989816,18.489487274
10,2015,527,0,1388,0,0,287,22879,21688,0,0,60.666987193,63.99852453,0,0,0,0,12.544254557,13.233124308
11,2015,527,0,920,0,0,352,22879,21688,0,0,40.211547708,42.419771302,0,0,0,0,15.385287819,16.230173368
12,2015,527,2,431,0,0,414,22879,21688,0.0874164081,0.0922168941,18.838235937,19.872740686,0,0,0,0,18.095196468,19.088897086
1,2015,528,25,180,10,88,344,16189,7225,1.5442584471,3.4602076125,11.118660819,24.91349481,0.6177033788,1.384083045,5.4357897338,12.179930796,21.248996232,47.612456747
2,2015,528,7,128,8,88,337,16189,7225,0.4323923652,0.9688581315,7.9066032491,17.716262976,0.4941627031,1.107266436,5.4357897338,12.179930796,20.816603867,46.643598616
3,2015,528,13,115,16,110,395,16189,7225,0.8030143925,1.7993079585,7.1035888566,15.916955017,0.9883254061,2.214532872,6.7947371672,15.224913495,24.399283464,54.671280277
4,2015,528,11,105,12,96,307,16189,7225,0.6794737167,1.5224913495,6.4858854778,14.532871972,0.7412440546,1.660899654,5.9299524368,13.287197232,18.96349373,42.491349481
5,2015,528,2,92,11,80,248,16189,7225,0.1235406758,0.276816609,5.6828710853,12.733564014,0.6794737167,1.5224913495,4.9416270307,11.07266436,15.319043795,34.325259516
